FAAM-ID,Title,Permalink,"Holding Institution","Score format","Score complexity","GitHub Image URL"
UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",https://search.lib.umich.edu/catalog/record/990028142270106381,"University of Michigan Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/UML-68584532/images/
OSU-b5903614,"The Principles of singing : a practical guide for vocalists and teachers, with vocal exercises / by Albert B. Bach",https://library.ohio-state.edu/record=b5903614,"Ohio State University Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/OSU-b5903614/images/
BUL-ml-rare-sco_mt845-b36-a79-1857,"Bassini's art of singing : an analytical, physiological and practical system for the cultivation of the voice",https://digitalcollections-baylor.quartexcollections.com/Documents/Detail/bassinis-art-of-singing-an-analytical-physiological-and-practical-system-for-the-cultivation-of-the-voice/2159622,"Baylor University Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BUL-ml-rare-sco_mt845-b36-a79-1857/images/
NLA-1340307,"Melba method / by Dame Nellie Melba",https://catalogue.nla.gov.au/catalog/1340307,"National Library of Australia","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/NLA-1340307/images/
BSL-848545451,"Das System der großen Gesangschule des Bernacchi von Bologna : nebst klassischen, bisher ungedruckten Singübungen von Meistern aus derselben Schule",https://stabikat.de/Record/848545451,"Berlin State Library","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/BSL-848545451/images/
BNF-307843319,"Le chant : ses principes et son histoire / par Théophile Lemaire et Henri Lavoix fils",http://catalogue.bnf.fr/ark:/12148/cb307843319,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BNF-307843319/
BNF-b387186265,"Mon art du chant, trad. par E. Naegely",https://catalogue.bnf.fr/ark:/12148/cb387186265,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BNF-b387186265/
BNF-43004209h,"Ecole de Garcia, Traité complet de l'art du chant par Manuel Garcia fils. 1ère partie",http://catalogue.bnf.fr/ark:/12148/cb43004209h,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BNF-43004209h/
BNF-43004210q,"Ecole de Garcia. Traité complet de l'art du chant en 2 parties",http://catalogue.bnf.fr/ark:/12148/cb43004210q,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BNF-43004210q/
BSB-991125040489707356,"Die alte Musiklehre im Streit mit unserer Zeit",https://mdz-nbn-resolving.de/details:bsb10599024,"Bavarian State Library","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BSB-991125040489707356/
BSB-991131830199707356,"Katechismus des Generalbass-Spiels 〈Harmonie-Übungen am Klavier〉 von Hugo Riemann",https://mdz-nbn-resolving.de/details:bsb11557012,"Bavarian State Library","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BSB-991131830199707356/
BSB-991075924329707356,"Julius Stockhausens Gesangs-Methode",https://mdz-nbn-resolving.de/details:bsb11472461,"Bavarian State Library","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BSB-991075924329707356/
UTL-978130914,"Échos du temps passé.",https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106164959906196,"University of Toronto Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/UTL-978130914/
UTL-976896233,"Musurgia vocalis: an essay on the history and theory of music, and on the qualities, capabilities, and management of the human voice.",https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106490514006196,"University of Toronto Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/UTL-976896233/
UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106262900806196,"University of Toronto Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/UTL-31763973/
UTL-4769254,"Caruso's method of voice production : the scientific culture of the voice",https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106442220506196,"University of Toronto Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/UTL-4769254/
BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",https://mdz-nbn-resolving.de/details:bsb11511717,"Bavarian State Library","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991068972429707356/
BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",https://mdz-nbn-resolving.de/details:bsb11511719,"Bavarian State Library","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991075149939707356/
BNF-429307345,"L'Art de délier les doigts, 50 études de perfectionnement op. 699 en 2 livres",https://catalogue.bnf.fr/ark:/12148/cb429307345,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-429307345/
BNF-431326762,"Le Clavecin. Sonnet de Albert Mérat. Musique de Henri Maréchal. [A 1 voix et piano]",http://catalogue.bnf.fr/ark:/12148/cb431326762,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-431326762/
BNF-42984522m,"Partimenti ossia Basso numerato opera completa di Fedele Fenaroli, per uso degli alunni del Regal Conservatorio di Napoli a Niccola Zingarelli, maestro di S. Pietro in Roma, direttore del medesimo conservatorio dall'editore dedicata",http://catalogue.bnf.fr/ark:/12148/cb42984522m,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BNF-42984522m/
BNF-169895807,"Première messe à quatre voix solos et choeurs avec orchestre ou orgue : op. 6 / par Alexandre Guilmant",http://catalogue.bnf.fr/ark:/12148/cb169895807,"Bibliothèque Nationale de France","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-169895807/
BNF-44352176k,"Ave Maria : 1737 / par Rameau ; arrangé en choeur à 2 voix égales par Ch. Poisot",http://catalogue.bnf.fr/ark:/12148/cb44352176k,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-44352176k/
BNF-43222570p,"Transcriptions pour harmonium... par Alexandre Guilmant.... Fragments des Indes galantes, ballet...",http://catalogue.bnf.fr/ark:/12148/cb43222570p,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-43222570p/
BNF-43222474s,"Ouverture des Fêtes d'Hébé : ballet de Rameau / arrangée pour piano à 4 mains par Charles Poisot",http://catalogue.bnf.fr/ark:/12148/cb43222474s,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-43222474s/
BNF-43334227k,"Echos du temps passé. Recueil de chansons, noëls, madrigaux, brunettes, etc, du XIIème au XVIIIème siècle, suivis de chansons populaires... transcrits avec accompagnement de piano par J. B. Weckerlin. Vol. II",http://catalogue.bnf.fr/ark:/12148/cb43334227k,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-43334227k/
BNF-42878882w,"L'Organiste, journal d'orgue expressif, mélodium ou harmonium",http://catalogue.bnf.fr/ark:/12148/cb42878882w,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-42878882w/
KCA-030903702279,"Anleitung zum Generalbass-Spielen : Harmonie-Übungen am Klavier",https://anet.be/record/opacdkvc/c:lvd:14139213/N,"Heritage Library Royal Conservatoire Antwerp","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-030903702279/
KCA-030902962303,"Cours complet d'harmonie",https://anet.be/record/opacdkvc/c:lvd:6728499/N,"Heritage Library Royal Conservatoire Antwerp","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-030902962303/
KCA-030902413456,"Hoogere techniek van den zang: paedagogische leidraad",https://anet.be/record/opacdkvc/c:lvd:12906045/N,"Heritage Library Royal Conservatoire Antwerp","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-030902413456/
KCA-030904919054,"95 esercizi : facili e preparatorî al secondo fascicolo della prima parte della 'Nuovo metodo per violino con la teoria del tetracordo' = 95 exercices : faciles et servant de préparation au deuxième cahier de la première partie de la 'Nouvelle méthode pour le violon avec la théorie du tétracorde' = 95 easy exercises : preparatory to book II of part I of the 'New method for the violin with the theory of the tetrachord'",https://anet.be/record/opacdkvc/c:lvd:6757647/N,"Heritage Library Royal Conservatoire Antwerp","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-030904919054/
KCA-030902603726,"Etrennes lyriques : méthode raisonnée pour exercer la voix et la préparer aux plus grandes difficultés",https://anet.be/record/opacdkvc/c:lvd:6743652/N,"Heritage Library Royal Conservatoire Antwerp","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-030902603726/
KCA-030901172525,"Pièces d'orgue",https://anet.be/record/opacdkvc/c:lvd:6711469/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030901172525/
BNF-428466571,"Méthode de violon divisée en 3 parties, op. 102",http://catalogue.bnf.fr/ark:/12148/cb428466571,"Bibliothèque Nationale de France","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BNF-428466571/
BNF-428466451,"3 études caractéristiques pour violon avec accpt. de piano, op. 37",http://catalogue.bnf.fr/ark:/12148/cb428466451,"Bibliothèque Nationale de France","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-428466451/
BNF-42846644p,"Six études brillantes pour le violon avec accompagnement de piano ad libitum, op. 17",http://catalogue.bnf.fr/ark:/12148/cb42846644p,"Bibliothèque Nationale de France","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-42846644p/
BSB-991061416389707356,"Sieben Stücke für Violoncell und Pianoforte",https://mdz-nbn-resolving.de/details:bsb11179697,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/BSB-991061416389707356/
BSB-991076933339707356,"Andante e scherzo capriccioso, op. 16",https://mdz-nbn-resolving.de/details:bsb00115939,"Bavarian State Library",,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991076933339707356/
BSB-991076960579707356,"Introduction et variations sur un thème Russe",https://mdz-nbn-resolving.de/details:bsb11145186,"Bavarian State Library",,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991076960579707356/
BSB-991018906949707356,"Sonate für Violine solo",https://mdz-nbn-resolving.de/details:bsb11151710,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/BSB-991018906949707356/
BSB-991018906949707356,"Sonate für Violine solo",https://mdz-nbn-resolving.de/details:bsb11151710,"Bavarian State Library",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/BSB-991018906949707356/
BSB-991040351439707356,"Sonaten für Violine mit beziffertem Bass",https://mdz-nbn-resolving.de/details:bsb11142701,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991040351439707356/
BSB-991061395849707356,"Concert-Sonate für Violine mit beziffertem Bass",https://mdz-nbn-resolving.de/details:bsb11179693,"Bavarian State Library",,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991061395849707356/
BSB-991076583969707356,"Suite (in D-dur)",https://mdz-nbn-resolving.de/details:bsb11906692,"Bavarian State Library",,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991076583969707356/
BSB-991078005629707356,"Concert in D-dur : für d. Violine ; KV 218 ; op. 121",https://mdz-nbn-resolving.de/details:bsb00110156,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/BSB-991078005629707356/
BSB-991078005629707356,"Concert in D-dur : für d. Violine ; KV 218 ; op. 121",https://mdz-nbn-resolving.de/details:bsb00110156,"Bavarian State Library",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/BSB-991078005629707356/
BSB-991125835919707356,"Offener Brief an Eduard Hanslick : Über Bearbeitungen älterer Tonwerke, namentlich Bach'scher und Händel'scher Vocalmusik. Von Robert Franz",https://mdz-nbn-resolving.de/details:bsb10999244,"Bavarian State Library",Text,"Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BSB-991125835919707356/
BSB-991125835949707356,"Mittheilungen über Joh. Seb. Bach's Magnificat",https://mdz-nbn-resolving.de/details:bsb10598558,"Bavarian State Library",Text,"Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/BSB-991125835949707356/
BSB-991076576549707356,"9 Tenor-Arien : aus versch. Cantaten ; mit Begl. d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11145572,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991076576549707356/
BSB-991106268029707356,"Ach wie flüchtig, ach wie nichtig",https://mdz-nbn-resolving.de/details:bsb11154026,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991106268029707356/
